Accuracy,Precision,Recall,F1,AUROC,Kappa,MCC,Balanced accuracy,algorithm,only_peaks,fold,cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type
0.8035714285714286,0.8316831683168316,0.9438202247191011,0.8842105263157894,0.6858817782120176,0.2537855844942458,0.27784211237498213,0.6023448949682462,RF,False,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,cnv,dup,supervised
0.7321428571428571,0.8105263157894737,0.8651685393258427,0.8369565217391305,0.6504640937957986,0.0914007571660358,0.092948314746146,0.5412799218368344,NB,False,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,cnv,dup,supervised
0.7946428571428571,0.8113207547169812,0.9662921348314607,0.882051282051282,0.7349780166096725,0.13324360699865412,0.17353125637451194,0.5483634587200782,LR,False,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,cnv,dup,supervised
0.7857142857142857,0.8155339805825242,0.9438202247191011,0.8749999999999999,0.674401563263312,0.15205047318611997,0.17495173517066892,0.558866634098681,kNN,False,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,cnv,dup,supervised
0.8125,0.8541666666666666,0.9213483146067416,0.8864864864864865,0.7462139716658525,0.35242290748898686,0.36093204717833693,0.6563263312164143,RF,True,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8035714285714286,0.8073394495412844,0.9887640449438202,0.8888888888888888,0.7176355642403517,0.11175198269646736,0.18945187180508566,0.5378602833414753,NB,True,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8214285714285714,0.822429906542056,0.9887640449438202,0.8979591836734695,0.8202247191011235,0.2291810048176186,0.31820604165083,0.5813385442110406,LR,True,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7767857142857143,0.826530612244898,0.9101123595505618,0.8663101604278074,0.6922325354176845,0.19999999999999996,0.20884883995609946,0.5854909623839766,kNN,True,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7589285714285714,0.8229166666666666,0.8876404494382022,0.8540540540540539,0.6612115290669273,0.1674008810572688,0.17144272240971004,0.5742550073277968,RF,True,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8035714285714286,0.8018018018018018,1.0,0.89,0.7200781631656082,0.0673732021196064,0.18671086712997229,0.5217391304347826,NB,True,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8303571428571429,0.8240740740740741,1.0,0.9035532994923858,0.7850512945774304,0.25070422535211256,0.3785726221925616,0.5869565217391304,LR,True,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8035714285714286,0.8383838383838383,0.9325842696629213,0.8829787234042553,0.6914997557401075,0.28246942341292947,0.2988089103584892,0.6184660478749389,kNN,True,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7767857142857143,0.82,0.9213483146067416,0.8677248677248677,0.6421592574499267,0.1686460807600949,0.1812044236562149,0.5693698094772839,RF,True,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8125,0.8207547169811321,0.9775280898876404,0.8923076923076922,0.6922325354176844,0.20861372812920587,0.27169035088938737,0.5757205666829506,NB,True,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8035714285714286,0.819047619047619,0.9662921348314607,0.8865979381443299,0.7103077674645822,0.18894009216589858,0.23398030667433337,0.5701025891548608,LR,True,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7767857142857143,0.826530612244898,0.9101123595505618,0.8663101604278074,0.6148021494870543,0.19999999999999996,0.20884883995609946,0.5854909623839766,kNN,True,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7747747747747747,0.8247422680412371,0.9090909090909091,0.8648648648648649,0.6865118577075099,0.19867167196072766,0.20749293006046632,0.5849802371541502,RF,True,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8018018018018018,0.8055555555555556,0.9886363636363636,0.8877551020408163,0.6492094861660078,0.1113537117903931,0.1889355454016145,0.5377964426877471,NB,True,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7927927927927928,0.8037383177570093,0.9772727272727273,0.882051282051282,0.7564229249011858,0.09242801279772483,0.1396742068016057,0.5321146245059288,LR,True,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7837837837837838,0.8076923076923077,0.9545454545454546,0.875,0.6573616600790514,0.11436170212765961,0.1416959714974914,0.5424901185770751,kNN,True,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7927927927927928,0.8282828282828283,0.9318181818181818,0.8770053475935828,0.5936264822134387,0.234023402340234,0.2515076113605394,0.5963438735177865,RF,True,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7927927927927928,0.7981651376146789,0.9886363636363636,0.8832487309644671,0.6924407114624507,0.04845322400298191,0.09785428674950329,0.5160573122529645,NB,True,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7927927927927928,0.8095238095238095,0.9659090909090909,0.8808290155440414,0.7215909090909092,0.13251783893985736,0.17268677643498173,0.5481719367588933,LR,True,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7657657657657657,0.8369565217391305,0.875,0.8555555555555556,0.6410573122529644,0.2381203801478352,0.23977316370443244,0.6114130434782609,kNN,True,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7946428571428571,0.84375,0.9101123595505618,0.8756756756756756,0.7169027845627749,0.29074889867841414,0.29776893892212797,0.6289692232535418,RF,True,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8035714285714286,0.8018018018018018,1.0,0.89,0.680019540791402,0.0673732021196064,0.18671086712997229,0.5217391304347826,NB,True,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8125,0.8090909090909091,1.0,0.8944723618090452,0.7674645823155838,0.13146233382570172,0.2652465479988315,0.5434782608695652,LR,True,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7589285714285714,0.8229166666666666,0.8876404494382022,0.8540540540540539,0.6402051783097216,0.1674008810572688,0.17144272240971004,0.5742550073277968,kNN,True,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8035714285714286,0.8383838383838383,0.9325842696629213,0.8829787234042553,0.7247191011235955,0.28246942341292947,0.2988089103584892,0.6184660478749389,RF,True,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7946428571428571,0.8,0.9887640449438202,0.8844221105527638,0.7296042989741084,0.048744460856720906,0.09834984364001619,0.5161211529066927,NB,True,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8125,0.8207547169811321,0.9775280898876404,0.8923076923076922,0.7711284807034685,0.20861372812920587,0.27169035088938737,0.5757205666829506,LR,True,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8214285714285714,0.8484848484848485,0.9438202247191011,0.8936170212765958,0.7071323888617489,0.3476994758299359,0.3678122051216867,0.6458231558378114,kNN,True,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7857142857142857,0.8282828282828283,0.9213483146067416,0.8723404255319148,0.6018563751831949,0.21723937099592305,0.2298056155952917,0.5911089399120665,RF,True,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8035714285714286,0.8130841121495327,0.9775280898876404,0.8877551020408163,0.6182217879824132,0.15209910529938053,0.2111817874019022,0.553981436248168,NB,True,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8035714285714286,0.819047619047619,0.9662921348314607,0.8865979381443299,0.6590131900341963,0.18894009216589858,0.23398030667433337,0.5701025891548608,LR,True,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7767857142857143,0.8333333333333334,0.898876404494382,0.8648648648648649,0.6174890083048363,0.2290748898678414,0.234605830665919,0.6016121152906693,kNN,True,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7567567567567568,0.8144329896907216,0.8977272727272727,0.8540540540540541,0.7460474308300395,0.1345654057175859,0.1405402694886298,0.5575592885375494,RF,True,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8108108108108109,0.819047619047619,0.9772727272727273,0.8911917098445595,0.7425889328063241,0.20795107033639149,0.27098540302104823,0.5755928853754941,NB,True,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8198198198198198,0.8269230769230769,0.9772727272727273,0.8958333333333334,0.8325098814229249,0.26196808510638303,0.3245826323837885,0.5973320158102767,LR,True,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7927927927927928,0.8217821782178217,0.9431818181818182,0.8783068783068783,0.7028162055335968,0.202934748673119,0.22730941276336564,0.5802865612648221,kNN,True,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8018018018018018,0.83,0.9431818181818182,0.8829787234042553,0.695405138339921,0.2527539779681762,0.27678876314532963,0.6020256916996047,RF,True,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7927927927927928,0.7981651376146789,0.9886363636363636,0.8832487309644671,0.6892292490118577,0.04845322400298191,0.09785428674950329,0.5160573122529645,NB,True,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8018018018018018,0.8113207547169812,0.9772727272727273,0.88659793814433,0.7895256916996047,0.15149409312022233,0.2104811969110628,0.5538537549407114,LR,True,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7837837837837838,0.826530612244898,0.9204545454545454,0.870967741935484,0.6899703557312253,0.21600941730429668,0.22854730060942788,0.5906620553359684,kNN,True,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8125,0.8469387755102041,0.9325842696629213,0.8877005347593584,0.736199316072301,0.32799999999999996,0.3425120975280031,0.6402051783097216,RF,False,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8035714285714286,0.8073394495412844,0.9887640449438202,0.8888888888888888,0.6888128969223254,0.11175198269646736,0.18945187180508566,0.5378602833414753,NB,False,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8125,0.8269230769230769,0.9662921348314607,0.8911917098445596,0.819247679531021,0.24226804123711343,0.28811592287431137,0.5918417195896434,LR,False,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7767857142857143,0.8137254901960784,0.9325842696629213,0.869109947643979,0.6597459697117734,0.1347342398022251,0.1508681227286415,0.5532486565705911,kNN,False,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.75,0.8279569892473119,0.8651685393258427,0.8461538461538461,0.6875915974596971,0.18120104438642293,0.18245353355359287,0.5847581827063997,RF,False,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8035714285714286,0.8018018018018018,1.0,0.89,0.7606253053248658,0.0673732021196064,0.18671086712997229,0.5217391304347826,NB,False,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8214285714285714,0.8285714285714286,0.9775280898876404,0.8969072164948453,0.8065461651196874,0.2626728110599078,0.3252896946448049,0.5974596971177333,LR,False,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8035714285714286,0.8526315789473684,0.9101123595505618,0.8804347826086957,0.665608207132389,0.3336938885884262,0.33934384732764544,0.6507083536883244,kNN,False,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7678571428571429,0.8181818181818182,0.9101123595505618,0.8617021276595745,0.6348314606741573,0.15200931857891664,0.1608023208320942,0.563751831949194,RF,False,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8125,0.8207547169811321,0.9775280898876404,0.8923076923076922,0.706399609184172,0.20861372812920587,0.27169035088938737,0.5757205666829506,NB,False,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8035714285714286,0.819047619047619,0.9662921348314607,0.8865979381443299,0.7430385930630191,0.18894009216589858,0.23398030667433337,0.5701025891548608,LR,False,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.75,0.8144329896907216,0.8876404494382022,0.8494623655913978,0.6016121152906693,0.12058328659562534,0.1245799183565685,0.5525158768930142,kNN,False,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7567567567567568,0.8144329896907216,0.8977272727272727,0.8540540540540541,0.6954051383399209,0.1345654057175859,0.1405402694886298,0.5575592885375494,RF,False,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8018018018018018,0.8055555555555556,0.9886363636363636,0.8877551020408163,0.6353754940711462,0.1113537117903931,0.1889355454016145,0.5377964426877471,NB,False,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7567567567567568,0.7961165048543689,0.9318181818181818,0.8586387434554973,0.757411067193676,0.02473153270419781,0.029424882459240652,0.5093873517786561,LR,False,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7657657657657657,0.8229166666666666,0.8977272727272727,0.8586956521739129,0.6889822134387351,0.18197278911564618,0.18802627066050642,0.579298418972332,kNN,False,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7567567567567568,0.8144329896907216,0.8977272727272727,0.8540540540540541,0.6020256916996047,0.1345654057175859,0.1405402694886298,0.5575592885375494,RF,False,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8018018018018018,0.8,1.0,0.888888888888889,0.7215909090909091,0.0672268907563024,0.18650096164806276,0.5217391304347826,NB,False,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8108108108108109,0.8252427184466019,0.9659090909090909,0.8900523560209423,0.7334486166007905,0.24145785876993164,0.28727977348363903,0.5916501976284585,LR,False,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7567567567567568,0.8144329896907216,0.8977272727272727,0.8540540540540541,0.6299407114624506,0.1345654057175859,0.1405402694886298,0.5575592885375494,kNN,False,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7857142857142857,0.8494623655913979,0.8876404494382022,0.8681318681318682,0.7364435759648265,0.2981723237597911,0.30023333619337617,0.6394723986321446,RF,False,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8035714285714286,0.8018018018018018,1.0,0.89,0.675134342940889,0.0673732021196064,0.18671086712997229,0.5217391304347826,NB,False,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8214285714285714,0.822429906542056,0.9887640449438202,0.8979591836734695,0.7518319491939424,0.2291810048176186,0.31820604165083,0.5813385442110406,LR,False,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7589285714285714,0.8163265306122449,0.898876404494382,0.8556149732620321,0.6685393258426966,0.136,0.14201721117014762,0.5581338544211041,kNN,False,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7857142857142857,0.8350515463917526,0.9101123595505618,0.870967741935484,0.6695163654127992,0.24621424565339323,0.25437481003969103,0.6072300928187592,RF,False,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7946428571428571,0.8,0.9887640449438202,0.8844221105527638,0.7750366389838788,0.048744460856720906,0.09834984364001619,0.5161211529066927,NB,False,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8035714285714286,0.8252427184466019,0.9550561797752809,0.8854166666666667,0.7765021983390328,0.2227129337539433,0.2562571058723906,0.5862237420615535,LR,False,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7767857142857143,0.826530612244898,0.9101123595505618,0.8663101604278074,0.6697606253053248,0.19999999999999996,0.20884883995609946,0.5854909623839766,kNN,False,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8125,0.8333333333333334,0.9550561797752809,0.8900523560209425,0.6062530532486565,0.27317676143386904,0.3058885791103649,0.6079628724963361,RF,False,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8035714285714286,0.8130841121495327,0.9775280898876404,0.8877551020408163,0.6245725451880801,0.15209910529938053,0.2111817874019022,0.553981436248168,NB,False,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7857142857142857,0.8217821782178217,0.9325842696629213,0.8736842105263158,0.6585246702491451,0.18594791035735914,0.2035740536971826,0.5749877870053737,LR,False,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7946428571428571,0.8173076923076923,0.9550561797752809,0.8808290155440415,0.5989252564728872,0.17010309278350522,0.2022941586138782,0.5644846116267709,kNN,False,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7657657657657657,0.803921568627451,0.9318181818181818,0.8631578947368421,0.7304841897233201,0.08030592734225628,0.09243659734747521,0.5311264822134387,RF,False,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8108108108108109,0.819047619047619,0.9772727272727273,0.8911917098445595,0.7677865612648221,0.20795107033639149,0.27098540302104823,0.5755928853754941,NB,False,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8018018018018018,0.8235294117647058,0.9545454545454546,0.8842105263157896,0.8557312252964427,0.2217973231357554,0.2553010783882649,0.5859683794466404,LR,False,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8108108108108109,0.8383838383838383,0.9431818181818182,0.8877005347593583,0.7119565217391304,0.3006300630063006,0.323090546901616,0.6237648221343874,kNN,False,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7927927927927928,0.8350515463917526,0.9204545454545454,0.8756756756756756,0.7072628458498024,0.2627779382038695,0.27444559063230284,0.612401185770751,RF,False,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7927927927927928,0.7981651376146789,0.9886363636363636,0.8832487309644671,0.6798418972332017,0.04845322400298191,0.09785428674950329,0.5160573122529645,NB,False,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8198198198198198,0.8269230769230769,0.9772727272727273,0.8958333333333334,0.8053359683794467,0.26196808510638303,0.3245826323837885,0.5973320158102767,LR,False,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7657657657657657,0.8229166666666666,0.8977272727272727,0.8586956521739129,0.6689723320158104,0.18197278911564618,0.18802627066050642,0.579298418972332,kNN,False,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8035714285714286,0.8526315789473684,0.9101123595505618,0.8804347826086957,0.7681973619931607,0.3336938885884262,0.33934384732764544,0.6507083536883244,RF,True,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7767857142857143,0.8636363636363636,0.8539325842696629,0.8587570621468926,0.7288715192965315,0.326923076923077,0.32704162681000326,0.6660967269174402,NB,True,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7946428571428571,0.8055555555555556,0.9775280898876404,0.883248730964467,0.6971177332681974,0.09295774647887312,0.1403696239590397,0.5322423058133854,LR,True,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8214285714285714,0.8791208791208791,0.898876404494382,0.8888888888888888,0.7415730337078652,0.43462897526501765,0.43532527856178804,0.7103077674645824,kNN,True,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8303571428571429,0.8804347826086957,0.9101123595505618,0.8950276243093923,0.8229115779189057,0.4537987679671458,0.4554958580605868,0.7159257449926721,RF,True,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8125,0.8617021276595744,0.9101123595505618,0.8852459016393442,0.8041035661944309,0.37513283740701375,0.37935481465637294,0.672447484123107,NB,True,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8125,0.8207547169811321,0.9775280898876404,0.8923076923076922,0.7987298485588666,0.20861372812920587,0.27169035088938737,0.5757205666829506,LR,True,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8303571428571429,0.8571428571428571,0.9438202247191011,0.8983957219251337,0.7718612603810455,0.392,0.40934372631395494,0.6675622862725941,kNN,True,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7946428571428571,0.8367346938775511,0.9213483146067416,0.877005347593583,0.7361993160723009,0.264,0.27568046874205127,0.6128480703468491,RF,True,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7589285714285714,0.8690476190476191,0.8202247191011236,0.8439306358381503,0.7249633610161211,0.31645569620253167,0.3190218726341812,0.6709819247679532,NB,True,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8035714285714286,0.8252427184466019,0.9550561797752809,0.8854166666666667,0.7059110893991207,0.2227129337539433,0.2562571058723906,0.5862237420615535,LR,True,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7857142857142857,0.8350515463917526,0.9101123595505618,0.870967741935484,0.6880801172447485,0.24621424565339323,0.25437481003969103,0.6072300928187592,kNN,True,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8378378378378378,0.9166666666666666,0.875,0.8953488372093024,0.8339920948616601,0.5362116991643455,0.5390824643611055,0.7853260869565217,RF,True,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7657657657657657,0.9078947368421053,0.7840909090909091,0.8414634146341463,0.8265810276679841,0.40223695111847557,0.4184785069160553,0.7398715415019763,NB,True,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7567567567567568,0.8279569892473119,0.875,0.8508287292817679,0.8107707509881423,0.19500402900886382,0.19720759833141494,0.5896739130434783,LR,True,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8378378378378378,0.8888888888888888,0.9090909090909091,0.8988764044943819,0.7984189723320159,0.4900459418070444,0.49083449531187906,0.7371541501976284,kNN,True,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7837837837837838,0.8555555555555555,0.875,0.8651685393258427,0.8001482213438734,0.3200612557427259,0.320576279750571,0.654891304347826,RF,True,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8198198198198198,0.8695652173913043,0.9090909090909091,0.888888888888889,0.7722332015810276,0.41393875395987323,0.4168118854640244,0.6936758893280632,NB,True,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7747747747747747,0.8,0.9545454545454546,0.8704663212435233,0.7702569169960474,0.05708460754332323,0.0743881498489152,0.5207509881422925,LR,True,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8198198198198198,0.8617021276595744,0.9204545454545454,0.8901098901098901,0.8164525691699605,0.3931109896118098,0.3997930580410537,0.6776185770750988,kNN,True,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8214285714285714,0.8791208791208791,0.898876404494382,0.8888888888888888,0.808744504152418,0.43462897526501765,0.43532527856178804,0.7103077674645824,RF,True,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7767857142857143,0.8809523809523809,0.8314606741573034,0.8554913294797688,0.7909135319980459,0.36708860759493667,0.37006537225565017,0.6983390327308256,NB,True,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7946428571428571,0.83,0.9325842696629213,0.8783068783068783,0.7459697117733268,0.2351543942992873,0.2526653231262715,0.5967269174401563,LR,True,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8035714285714286,0.8850574712643678,0.8651685393258427,0.875,0.780410356619443,0.41694273544723137,0.41752968364994913,0.7151929653150952,kNN,True,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8035714285714286,0.8602150537634409,0.898876404494382,0.8791208791208791,0.7872496336101612,0.35665796344647516,0.3591232375132678,0.666829506595017,RF,True,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7857142857142857,0.9012345679012346,0.8202247191011236,0.8588235294117647,0.7821201758671227,0.4184335785374297,0.42652471003348413,0.7361993160723009,NB,True,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7946428571428571,0.8235294117647058,0.9438202247191011,0.8795811518324608,0.8197361993160722,0.20395550061804701,0.22837835091950318,0.5806057645334636,LR,True,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7946428571428571,0.851063829787234,0.898876404494382,0.8743169398907104,0.73961895456766,0.31562167906482463,0.31917388088652343,0.6450903761602345,kNN,True,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8214285714285714,0.8631578947368421,0.9213483146067416,0.891304347826087,0.7518319491939424,0.3942671714440239,0.4009427304730203,0.6780654616511969,RF,True,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7678571428571429,0.8387096774193549,0.8764044943820225,0.8571428571428572,0.7303370786516854,0.239686684073107,0.24134343487348453,0.6121152906692722,NB,True,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7321428571428571,0.7920792079207921,0.898876404494382,0.8421052631578948,0.7171470444553004,-0.017565112053301135,-0.019230122336215946,0.4929164631167562,LR,True,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7767857142857143,0.8333333333333334,0.898876404494382,0.8648648648648649,0.67171470444553,0.2290748898678414,0.234605830665919,0.6016121152906693,kNN,True,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8648648648648649,0.8842105263157894,0.9545454545454546,0.9180327868852459,0.8747529644268776,0.5365989423879766,0.5496041278196641,0.7381422924901186,RF,True,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8378378378378378,0.8804347826086957,0.9204545454545454,0.8999999999999999,0.8374505928853754,0.47254487856388594,0.4758247927172218,0.7210968379446641,NB,True,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8288288288288288,0.8285714285714286,0.9886363636363636,0.9015544041450777,0.8374505928853755,0.2833843017329256,0.36928402960711476,0.6030138339920948,LR,True,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8378378378378378,0.8571428571428571,0.9545454545454546,0.9032258064516128,0.8115118577075099,0.41200706297822254,0.4359212818163475,0.6729249011857708,kNN,True,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8378378378378378,0.8645833333333334,0.9431818181818182,0.9021739130434783,0.7922430830039526,0.4336734693877551,0.44809999082644053,0.6889822134387352,RF,True,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8288288288288288,0.8791208791208791,0.9090909090909091,0.8938547486033518,0.7554347826086956,0.4526343109265508,0.454334312251708,0.7154150197628458,NB,True,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
