Accuracy,Precision,Recall,F1,AUROC,Kappa,MCC,Balanced accuracy,algorithm,fracs_counts,fold,cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type
0.7872340425531915,0.25,0.125,0.16666666666666666,0.8012820512820513,0.05999999999999994,0.06475148584780975,0.5240384615384616,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",1,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7978723404255319,0.2,0.0625,0.09523809523809523,0.7079326923076923,0.015435501653803696,0.018786277686884213,0.5056089743589743,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",2,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7021276595744681,0.2857142857142857,0.5,0.36363636363636365,0.6546474358974359,0.18765432098765433,0.20017752139298778,0.6217948717948718,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",2,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8191489361702128,0.3333333333333333,0.0625,0.10526315789473684,0.6947115384615384,0.05443786982248522,0.07880780210238154,0.5184294871794872,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",2,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7978723404255319,0.3333333333333333,0.1875,0.24000000000000005,0.6518429487179487,0.1338506304558681,0.14123459085185897,0.5552884615384616,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",2,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7872340425531915,0.0,0.0,0.0,0.7093200916730328,-0.05736782902137216,-0.08531374947723504,0.4805194805194805,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",3,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7021276595744681,0.3103448275862069,0.5294117647058824,0.391304347826087,0.6669213139801375,0.2115038945476333,0.22472386976193043,0.6348357524828113,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",3,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8191489361702128,0.0,0.0,0.0,0.6890756302521008,0.0,0.0,0.5,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",3,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8404255319148937,0.75,0.17647058823529413,0.2857142857142857,0.6306340718105424,0.2328618063112078,0.3117401210371485,0.5817417876241405,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",3,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8172043010752689,0.3333333333333333,0.0625,0.10526315789473684,0.7654220779220778,0.05385996409335736,0.0780234729915449,0.518262987012987,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",4,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7956989247311828,0.42105263157894735,0.5,0.45714285714285713,0.7767857142857143,0.3324518322629392,0.334314075742535,0.6785714285714286,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",4,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7956989247311828,0.0,0.0,0.0,0.7215909090909092,-0.0574506283662477,-0.0832250378576479,0.4805194805194805,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",4,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8172043010752689,0.42857142857142855,0.1875,0.26086956521739124,0.7544642857142858,0.17441253263707568,0.1939156550416309,0.567775974025974,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",4,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8279569892473119,0.5,0.25,0.3333333333333333,0.6964285714285713,0.24696356275303644,0.26658150537288866,0.599025974025974,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",5,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7526881720430108,0.34782608695652173,0.5,0.41025641025641024,0.7256493506493507,0.2601176063645797,0.2669743593351041,0.6525974025974026,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",5,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8279569892473119,0.0,0.0,0.0,0.7053571428571429,0.0,0.0,0.5,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",5,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7956989247311828,0.2857142857142857,0.125,0.17391304347826086,0.604301948051948,0.077284595300261,0.08592669744359692,0.5300324675324675,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",5,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8297872340425532,0.5,0.1875,0.2727272727272727,0.6742788461538461,0.19829424307036247,0.22913355344576952,0.5745192307692308,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",6,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.6808510638297872,0.23076923076923078,0.375,0.2857142857142857,0.6826923076923077,0.09499358151476245,0.09963531367122377,0.5592948717948718,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",6,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8191489361702128,0.0,0.0,0.0,0.688301282051282,-0.02043422733077893,-0.046964663578423126,0.4935897435897436,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",6,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8085106382978723,0.375,0.1875,0.25,0.6626602564102564,0.15400000000000003,0.16619548034271167,0.561698717948718,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",6,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8191489361702128,0.0,0.0,0.0,0.7876602564102564,-0.02043422733077893,-0.046964663578423126,0.4935897435897436,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",7,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7553191489361702,0.36,0.5625,0.43902439024390244,0.7604166666666667,0.2920759659462999,0.3039716048073756,0.6786858974358974,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",7,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8404255319148937,1.0,0.0625,0.11764705882352941,0.7596153846153846,0.09961685823754796,0.22895273494481275,0.53125,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",7,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8191489361702128,0.4,0.125,0.19047619047619047,0.6730769230769231,0.11907386990077173,0.14492271358453537,0.5432692307692308,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",7,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7872340425531915,0.2,0.058823529411764705,0.0909090909090909,0.7280366692131398,0.009483667017913477,0.01179214146750692,0.5034377387318564,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",8,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7659574468085106,0.4,0.5882352941176471,0.4761904761904762,0.7914438502673796,0.33247256294383476,0.3427226885457213,0.6967150496562262,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",8,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8191489361702128,0.0,0.0,0.0,0.8097784568372803,0.0,0.0,0.5,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",8,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8085106382978723,0.4,0.11764705882352941,0.1818181818181818,0.7020626432391137,0.10853530031612213,0.1349545079059125,0.5393430099312452,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",8,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7956989247311828,0.3333333333333333,0.1875,0.24000000000000005,0.7114448051948051,0.13254786450662737,0.13988383067868576,0.554788961038961,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",9,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7419354838709677,0.3333333333333333,0.5,0.4,0.7191558441558442,0.24390243902439024,0.2520385547662311,0.6461038961038961,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",9,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7849462365591398,0.0,0.0,0.0,0.6810064935064936,-0.07390300230946867,-0.09663837556121514,0.474025974025974,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",9,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7849462365591398,0.16666666666666666,0.0625,0.09090909090909091,0.7041396103896105,-0.003236245954692629,-0.003740939195388182,0.4987824675324675,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",9,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7849462365591398,0.16666666666666666,0.0625,0.09090909090909091,0.744724025974026,-0.003236245954692629,-0.003740939195388182,0.4987824675324675,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",10,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.6881720430107527,0.21739130434782608,0.3125,0.2564102564102564,0.6785714285714286,0.06710480802490493,0.06887370440293909,0.5393668831168832,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",10,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8279569892473119,0.0,0.0,0.0,0.7199675324675325,0.0,0.0,0.5,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",10,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8172043010752689,0.42857142857142855,0.1875,0.26086956521739124,0.6834415584415584,0.17441253263707568,0.1939156550416309,0.567775974025974,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",10,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7872340425531915,0.25,0.125,0.16666666666666666,0.8149038461538461,0.05999999999999994,0.06475148584780975,0.5240384615384616,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",1,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7446808510638298,0.3888888888888889,0.875,0.5384615384615385,0.8349358974358975,0.3961456102783726,0.4584153799510822,0.796474358974359,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",1,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8404255319148937,1.0,0.0625,0.11764705882352941,0.8525641025641026,0.09961685823754796,0.22895273494481275,0.53125,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",1,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7872340425531915,0.3,0.1875,0.23076923076923075,0.7592147435897436,0.11487758945386062,0.11915517119686758,0.5488782051282051,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",1,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8085106382978723,0.25,0.0625,0.1,0.7299679487179487,0.03424657534246589,0.044757179627464554,0.5120192307692308,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",2,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.6595744680851063,0.2647058823529412,0.5625,0.36000000000000004,0.7051282051282052,0.16722037652270216,0.18927121349380044,0.6209935897435898,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",2,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8085106382978723,0.375,0.1875,0.25,0.7451923076923077,0.15400000000000003,0.16619548034271167,0.561698717948718,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",2,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7872340425531915,0.3,0.1875,0.23076923076923075,0.6682692307692307,0.11487758945386062,0.11915517119686758,0.5488782051282051,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",2,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.776595744680851,0.16666666666666666,0.058823529411764705,0.08695652173913045,0.6772345301757067,-0.008171603677221695,-0.009622838618635693,0.4969442322383499,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",3,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.6702127659574468,0.3055555555555556,0.6470588235294118,0.41509433962264153,0.7074102368220015,0.22458754656732305,0.25525683530802423,0.6611917494270436,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",3,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8085106382978723,0.3333333333333333,0.058823529411764705,0.1,0.732620320855615,0.04836895388076501,0.07193120053962955,0.5164247517188694,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",3,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8085106382978723,0.4,0.11764705882352941,0.1818181818181818,0.6348357524828114,0.10853530031612213,0.1349545079059125,0.5393430099312452,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",3,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8172043010752689,0.3333333333333333,0.0625,0.10526315789473684,0.7280844155844156,0.05385996409335736,0.0780234729915449,0.518262987012987,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",4,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7634408602150538,0.38461538461538464,0.625,0.4761904761904762,0.7775974025974025,0.3344176968119714,0.3508598632289417,0.7086038961038961,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",4,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7849462365591398,0.0,0.0,0.0,0.7199675324675325,-0.07390300230946867,-0.09663837556121514,0.474025974025974,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",4,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7956989247311828,0.36363636363636365,0.25,0.2962962962962963,0.7443181818181819,0.18156553960166744,0.18592913493342922,0.5795454545454546,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",4,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8172043010752689,0.4444444444444444,0.25,0.32,0.7256493506493507,0.2238586156111929,0.23624824736844707,0.5925324675324675,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",5,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.6881720430107527,0.32432432432432434,0.75,0.4528301886792453,0.7159090909090908,0.27983978638184237,0.32796768741962284,0.7126623376623377,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",5,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8172043010752689,0.0,0.0,0.0,0.7305194805194806,-0.020658489347966436,-0.04752484565217575,0.4935064935064935,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",5,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8172043010752689,0.4,0.125,0.19047619047619047,0.7130681818181819,0.11823759063022876,0.14397071885164286,0.5430194805194806,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",5,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8085106382978723,0.4166666666666667,0.3125,0.35714285714285715,0.703926282051282,0.24733096085409256,0.2508649307231883,0.6113782051282051,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",6,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.6808510638297872,0.28125,0.5625,0.375,0.71875,0.1915137614678899,0.21226008813845007,0.6338141025641026,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",6,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7978723404255319,0.0,0.0,0.0,0.7323717948717949,-0.056804733727810586,-0.08223422828074596,0.4807692307692308,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",6,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8191489361702128,0.4444444444444444,0.25,0.32,0.6891025641025641,0.2250242483026188,0.23743786288138607,0.592948717948718,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",6,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8085106382978723,0.25,0.0625,0.1,0.7592147435897436,0.03424657534246589,0.044757179627464554,0.5120192307692308,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",7,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7127659574468085,0.35135135135135137,0.8125,0.49056603773584906,0.8173076923076923,0.33175355450236965,0.38832465663917565,0.7524038461538461,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",7,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8191489361702128,0.3333333333333333,0.0625,0.10526315789473684,0.7908653846153846,0.05443786982248522,0.07880780210238154,0.5184294871794872,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",7,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7872340425531915,0.25,0.125,0.16666666666666666,0.7083333333333333,0.05999999999999994,0.06475148584780975,0.5240384615384616,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",7,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7872340425531915,0.2,0.058823529411764705,0.0909090909090909,0.7207792207792209,0.009483667017913477,0.01179214146750692,0.5034377387318564,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",8,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.6914893617021277,0.35,0.8235294117647058,0.4912280701754386,0.8067226890756304,0.31815907953976996,0.3782338703869863,0.742933537051184,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",8,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8191489361702128,0.5,0.11764705882352941,0.19047619047619047,0.8342245989304813,0.13057671381936886,0.17480754450681224,0.5458365164247517,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",8,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7659574468085106,0.14285714285714285,0.058823529411764705,0.08333333333333333,0.6149732620320856,-0.024777006937561907,-0.028000226153139893,0.4904507257448434,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",8,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7741935483870968,0.2222222222222222,0.125,0.16,0.7219967532467533,0.04123711340206182,0.04351941398892446,0.5170454545454546,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",9,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7096774193548387,0.3103448275862069,0.5625,0.4,0.7280844155844156,0.22904513355848943,0.2466689538633607,0.6513798701298701,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",9,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7849462365591398,0.0,0.0,0.0,0.7061688311688312,-0.07390300230946867,-0.09663837556121514,0.474025974025974,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",9,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7634408602150538,0.2,0.125,0.15384615384615385,0.6810064935064936,0.024785510009532885,0.025711590811339495,0.510551948051948,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",9,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.7741935483870968,0.2222222222222222,0.125,0.16,0.7390422077922078,0.04123711340206182,0.04351941398892446,0.5170454545454546,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",10,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.6774193548387096,0.3055555555555556,0.6875,0.42307692307692313,0.7012987012987013,0.24267100977198686,0.2811340771454467,0.6814123376623377,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",10,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8387096774193549,1.0,0.0625,0.11764705882352941,0.7321428571428571,0.09941897998708848,0.2287133197010958,0.53125,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",10,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8064516129032258,0.375,0.1875,0.25,0.6712662337662337,0.15283400809716596,0.16497462012830405,0.5612824675324675,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",10,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,quantile
0.8085106382978723,0.3333333333333333,0.125,0.18181818181818182,0.7459935897435898,0.09808102345415781,0.1133348758979075,0.5368589743589743,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",1,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.8191489361702128,0.4782608695652174,0.6875,0.5641025641025642,0.8629807692307693,0.45460750853242315,0.46652384262432245,0.7668269230769231,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",1,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.8404255319148937,1.0,0.0625,0.11764705882352941,0.8806089743589743,0.09961685823754796,0.22895273494481275,0.53125,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",1,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.8085106382978723,0.3333333333333333,0.125,0.18181818181818182,0.6810897435897436,0.09808102345415781,0.1133348758979075,0.5368589743589743,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",1,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.8404255319148937,0.5714285714285714,0.25,0.34782608695652173,0.8217147435897436,0.27244582043343646,0.3028223935679619,0.6057692307692308,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",2,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.7446808510638298,0.3181818181818182,0.4375,0.3684210526315789,0.7892628205128205,0.21338912133891208,0.2176389115121554,0.6225961538461539,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",2,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.8191489361702128,0.4,0.125,0.19047619047619047,0.8004807692307693,0.11907386990077173,0.14492271358453537,0.5432692307692308,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",2,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.8297872340425532,0.5,0.25,0.3333333333333333,0.7600160256410258,0.248,0.26763947483761363,0.5993589743589743,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",2,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.8085106382978723,0.4,0.11764705882352941,0.1818181818181818,0.6948051948051948,0.10853530031612213,0.1349545079059125,0.5393430099312452,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",3,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.7340425531914894,0.3333333333333333,0.47058823529411764,0.39024390243902435,0.7517188693659281,0.22646477946017118,0.23197115155801803,0.631398013750955,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",3,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.8085106382978723,0.3333333333333333,0.058823529411764705,0.1,0.7501909854851032,0.04836895388076501,0.07193120053962955,0.5164247517188694,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",3,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.8297872340425532,0.6,0.17647058823529413,0.2727272727272727,0.7624140565317037,0.20758693361433078,0.2581168743443181,0.5752482811306341,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",3,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.8172043010752689,0.4444444444444444,0.25,0.32,0.7637987012987013,0.2238586156111929,0.23624824736844707,0.5925324675324675,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",4,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.7956989247311828,0.4,0.375,0.38709677419354843,0.7995129870129871,0.264669163545568,0.2648675992922599,0.6290584415584415,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",4,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.8064516129032258,0.0,0.0,0.0,0.7329545454545454,-0.03975155279503095,-0.06757855954160945,0.487012987012987,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",4,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.7956989247311828,0.36363636363636365,0.25,0.2962962962962963,0.6773538961038962,0.18156553960166744,0.18592913493342922,0.5795454545454546,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",4,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.7849462365591398,0.35714285714285715,0.3125,0.3333333333333333,0.7471590909090908,0.20580700256191287,0.2064591453291088,0.5978084415584415,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",5,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.7096774193548387,0.3103448275862069,0.5625,0.4,0.6883116883116883,0.22904513355848943,0.2466689538633607,0.6513798701298701,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",5,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.8064516129032258,0.0,0.0,0.0,0.7305194805194806,-0.03975155279503095,-0.06757855954160945,0.487012987012987,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",5,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.8172043010752689,0.4666666666666667,0.4375,0.45161290322580644,0.7508116883116883,0.3420724094881399,0.34232887833056236,0.666801948051948,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",5,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.7978723404255319,0.2,0.0625,0.09523809523809523,0.7111378205128205,0.015435501653803696,0.018786277686884213,0.5056089743589743,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",6,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.7659574468085106,0.36363636363636365,0.5,0.4210526315789474,0.7580128205128205,0.27894002789400274,0.2844953091662162,0.6602564102564102,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",6,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.8085106382978723,0.25,0.0625,0.1,0.766025641025641,0.03424657534246589,0.044757179627464554,0.5120192307692308,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",6,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.8191489361702128,0.42857142857142855,0.1875,0.26086956521739124,0.6895032051282053,0.17543859649122795,0.19499926858543004,0.5681089743589743,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",6,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.776595744680851,0.2727272727272727,0.1875,0.2222222222222222,0.7928685897435898,0.09698078682525157,0.0993031863181139,0.5424679487179487,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",7,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.776595744680851,0.391304347826087,0.5625,0.46153846153846156,0.8653846153846154,0.3262798634812286,0.33483242758922843,0.6915064102564102,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",7,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.8191489361702128,0.3333333333333333,0.0625,0.10526315789473684,0.8365384615384616,0.05443786982248522,0.07880780210238154,0.5184294871794872,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",7,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.8085106382978723,0.375,0.1875,0.25,0.765625,0.15400000000000003,0.16619548034271167,0.561698717948718,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",7,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
0.8404255319148937,0.75,0.17647058823529413,0.2857142857142857,0.7761650114591291,0.2328618063112078,0.3117401210371485,0.5817417876241405,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",8,breast,HER2+ vs ER+ HER2-,HER2+,sv,del,clustering
